ID,Sales
T1194469,57136
T1194470,39465
T1194471,54772
T1194472,68342
T1194473,44252
T1194474,17187
T1194475,32420
T1194476,42948
T1194477,32415
T1194478,31914
T1194479,33029
T1194480,40598
T1194481,37098
T1194482,16954
T1194483,32146
T1194484,59440
T1194485,58715
T1194486,44248
T1194487,39994
T1194488,49817
T1194489,24506
T1194490,57122
T1194491,32131
T1194492,57129
T1194493,48238
T1194494,32130
T1194495,57137
T1194496,37087
T1194497,31895
T1194498,44253
T1194499,48227
T1194500,57137
T1194501,17473
T1194502,44013
T1194503,46612
T1194504,32422
T1194505,32413
T1194506,36811
T1194507,27328
T1194508,58109
T1194509,44256
T1194510,33047
T1194511,44241
T1194512,27614
T1194513,44246
T1194514,68627
T1194515,45143
T1194516,32415
T1194517,59721
T1194518,42653
T1194519,59197
T1194520,44015
T1194521,45269
T1194522,69239
T1194523,40599
T1194524,39994
T1194525,56513
T1194526,40615
T1194527,45141
T1194528,34393
T1194529,45989
T1194530,28226
T1194531,39700
T1194532,31901
T1194533,27871
T1194534,68350
T1194535,68624
T1194536,40601
T1194537,18101
T1194538,32427
T1194539,57134
T1194540,32427
T1194541,39707
T1194542,32411
T1194543,57137
T1194544,39196
T1194545,30196
T1194546,48936
T1194547,68634
T1194548,69251
T1194549,54762
T1194550,37733
T1194551,19998
T1194552,45143
T1194553,32148
T1194554,44014
T1194555,19988
T1194556,48909
T1194557,49821
T1194558,68624
T1194559,68624
T1194560,44521
T1194561,60349
T1194562,44546
T1194563,29297
T1194564,35033
T1194565,33029
T1194566,28521
T1194567,30195
T1194568,59446
T1194569,29594
T1194570,37516
T1194571,44013
T1194572,46631
T1194573,40015
T1194574,39734
T1194575,40006
T1194576,27893
T1194577,44530
T1194578,49223
T1194579,69262
T1194580,25423
T1194581,59199
T1194582,31897
T1194583,49223
T1194584,46606
T1194585,22780
T1194586,40615
T1194587,59440
T1194588,57149
T1194589,27889
T1194590,58732
T1194591,57154
T1194592,57134
T1194593,59435
T1194594,27904
T1194595,58747
T1194596,32142
T1194597,19702
T1194598,57158
T1194599,32096
T1194600,32411
T1194601,43574
T1194602,27874
T1194603,35195
T1194604,49826
T1194605,69242
T1194606,30211
T1194607,34678
T1194608,68123
T1194609,44550
T1194610,55049
T1194611,44009
T1194612,39700
T1194613,31895
T1194614,36641
T1194615,39465
T1194616,44536
T1194617,44250
T1194618,68342
T1194619,34673
T1194620,42948
T1194621,49197
T1194622,31921
T1194623,45269
T1194624,29062
T1194625,48927
T1194626,32433
T1194627,58731
T1194628,27095
T1194629,40601
T1194630,44271
T1194631,44262
T1194632,28226
T1194633,19985
T1194634,48934
T1194635,32427
T1194636,45141
T1194637,58746
T1194638,32427
T1194639,69244
T1194640,59197
T1194641,58118
T1194642,57122
T1194643,47636
T1194644,58097
T1194645,39994
T1194646,34393
T1194647,34897
T1194648,59193
T1194649,32414
T1194650,22563
T1194651,31928
T1194652,31917
T1194653,23069
T1194654,40004
T1194655,32135
T1194656,32427
T1194657,30223
T1194658,57136
T1194659,32446
T1194660,44543
T1194661,27614
T1194662,32153
T1194663,18087
T1194664,39994
T1194665,58715
T1194666,44003
T1194667,44241
T1194668,44026
T1194669,58109
T1194670,54760
T1194671,27328
T1194672,68627
T1194673,32435
T1194674,69264
T1194675,47345
T1194676,69264
T1194677,57137
T1194678,44253
T1194679,49195
T1194680,45135
T1194681,57156
T1194682,34905
T1194683,57137
T1194684,44272
T1194685,44253
T1194686,32446
T1194687,29079
T1194688,37098
T1194689,32153
T1194690,17187
T1194691,56529
T1194692,32415
T1194693,69264
T1194694,44252
T1194695,54772
T1194696,58735
T1194697,68366
T1194698,32415
T1194699,48908
T1194700,22934
T1194701,44533
T1194702,69263
T1194703,37736
T1194704,44521
T1194705,40597
T1194706,29077
T1194707,56517
T1194708,37116
T1194709,69247
T1194710,31578
T1194711,31911
T1194712,30195
T1194713,47086
T1194714,40623
T1194715,60334
T1194716,57145
T1194717,46616
T1194718,54526
T1194719,68330
T1194720,46629
T1194721,45163
T1194722,44243
T1194723,37536
T1194724,42952
T1194725,16960
T1194726,44038
T1194727,36608
T1194728,69256
T1194729,58724
T1194730,68348
T1194731,31900
T1194732,54789
T1194733,45159
T1194734,44028
T1194735,45149
T1194736,32424
T1194737,45172
T1194738,27875
T1194739,57139
T1194740,40611
T1194741,32427
T1194742,69255
T1194743,44273
T1194744,19468
T1194745,37088
T1194746,69244
T1194747,56257
T1194748,56508
T1194749,60353
T1194750,42429
T1194751,68109
T1194752,32416
T1194753,68354
T1194754,35805
T1194755,28523
T1194756,44015
T1194757,58736
T1194758,42935
T1194759,49812
T1194760,42439
T1194761,27326
T1194762,45153
T1194763,45159
T1194764,44376
T1194765,57845
T1194766,47334
T1194767,58746
T1194768,59219
T1194769,57121
T1194770,39712
T1194771,68347
T1194772,56503
T1194773,32434
T1194774,27597
T1194775,49842
T1194776,36826
T1194777,17482
T1194778,32130
T1194779,31902
T1194780,32413
T1194781,34891
T1194782,58739
T1194783,44268
T1194784,58710
T1194785,35027
T1194786,33058
T1194787,35199
T1194788,44248
T1194789,32149
T1194790,34420
T1194791,44528
T1194792,68360
T1194793,34390
T1194794,31914
T1194795,44529
T1194796,45157
T1194797,39727
T1194798,23092
T1194799,40010
T1194800,28248
T1194801,68362
T1194802,34665
T1194803,37720
T1194804,55066
T1194805,34900
T1194806,44248
T1194807,30221
T1194808,44245
T1194809,34892
T1194810,56533
T1194811,33059
T1194812,56244
T1194813,27614
T1194814,32129
T1194815,68097
T1194816,45288
T1194817,44246
T1194818,57133
T1194819,37532
T1194820,68632
T1194821,69229
T1194822,37737
T1194823,35038
T1194824,69237
T1194825,48685
T1194826,57143
T1194827,48918
T1194828,40598
T1194829,17472
T1194830,34891
T1194831,49817
T1194832,44012
T1194833,57153
T1194834,27627
T1194835,36894
T1194836,32159
T1194837,32099
T1194838,44257
T1194839,69239
T1194840,57131
T1194841,36917
T1194842,28519
T1194843,57832
T1194844,44010
T1194845,44539
T1194846,32420
T1194847,39699
T1194848,56513
T1194849,32448
T1194850,27871
T1194851,30209
T1194852,27902
T1194853,39707
T1194854,33058
T1194855,33049
T1194856,59430
T1194857,68350
T1194858,29601
T1194859,46603
T1194860,37511
T1194861,19981
T1194862,68124
T1194863,37721
T1194864,55039
T1194865,45146
T1194866,58742
T1194867,44538
T1194868,56534
T1194869,24506
T1194870,23083
T1194871,37533
T1194872,40634
T1194873,44245
T1194874,44012
T1194875,32150
T1194876,47350
T1194877,32131
T1194878,44033
T1194879,39708
T1194880,17494
T1194881,58730
T1194882,37709
T1194883,24780
T1194884,46640
T1194885,68338
T1194886,57129
T1194887,46612
T1194888,57605
T1194889,48238
T1194890,57154
T1194891,34676
T1194892,44517
T1194893,39196
T1194894,44519
T1194895,44248
T1194896,32413
T1194897,28488
T1194898,32432
T1194899,39739
T1194900,56536
T1194901,30196
T1194902,58741
T1194903,44023
T1194904,40625
T1194905,45305
T1194906,32439
T1194907,33047
T1194908,59721
T1194909,29580
T1194910,40599
T1194911,47350
T1194912,45159
T1194913,44550
T1194914,69244
T1194915,32434
T1194916,42935
T1194917,33045
T1194918,68611
T1194919,27326
T1194920,57137
T1194921,39708
T1194922,44253
T1194923,24780
T1194924,44376
T1194925,24506
T1194926,40634
T1194927,30211
T1194928,59194
T1194929,32130
T1194930,68123
T1194931,59197
T1194932,47334
T1194933,68347
T1194934,57154
T1194935,47111
T1194936,32150
T1194937,44245
T1194938,58746
T1194939,57845
T1194940,33028
T1194941,44012
T1194942,49812
T1194943,58118
T1194944,44033
T1194945,27604
T1194946,37533
T1194947,47636
T1194948,44538
T1194949,32153
T1194950,56017
T1194951,44023
T1194952,31911
T1194953,46616
T1194954,37511
T1194955,42948
T1194956,46603
T1194957,31578
T1194958,44272
T1194959,37116
T1194960,28248
T1194961,56517
T1194962,29062
T1194963,29077
T1194964,34891
T1194965,44253
T1194966,40597
T1194967,44521
T1194968,17472
T1194969,33047
T1194970,34665
T1194971,19981
T1194972,42439
T1194973,30195
T1194974,48908
T1194975,39465
T1194976,57121
T1194977,40625
T1194978,58736
T1194979,57139
T1194980,56534
T1194981,39994
T1194982,27875
T1194983,58719
T1194984,68342
T1194985,58742
T1194986,32424
T1194987,49842
T1194988,57145
T1194989,69264
T1194990,45146
T1194991,60334
T1194992,28515
T1194993,22565
T1194994,45172
T1194995,37721
T1194996,58715
T1194997,45305
T1194998,33161
T1194999,27597
T1195000,32135
T1195001,57832
T1195002,23069
T1195003,40595
T1195004,32420
T1195005,44262
T1195006,31917
T1195007,31903
T1195008,31928
T1195009,44539
T1195010,44013
T1195011,22563
T1195012,32414
T1195013,28519
T1195014,44271
T1195015,59193
T1195016,34676
T1195017,49195
T1195018,34897
T1195019,36917
T1195020,18087
T1195021,32129
T1195022,44533
T1195023,56513
T1195024,39699
T1195025,58097
T1195026,33058
T1195027,17482
T1195028,32448
T1195029,34393
T1195030,27614
T1195031,60349
T1195032,39707
T1195033,44543
T1195034,32427
T1195035,58731
T1195036,30223
T1195037,30209
T1195038,44554
T1195039,57136
T1195040,33029
T1195041,39979
T1195042,32439
T1195043,28521
T1195044,32427
T1195045,40601
T1195046,40004
T1195047,46622
T1195048,28226
T1195049,46631
T1195050,33049
T1195051,44012
T1195052,57153
T1195053,19468
T1195054,32131
T1195055,37088
T1195056,46638
T1195057,44273
T1195058,47613
T1195059,69255
T1195060,59430
T1195061,29601
T1195062,32427
T1195063,57122
T1195064,68350
T1195065,40611
T1195066,45143
T1195067,37736
T1195068,28523
T1195069,37709
T1195070,17494
T1195071,69244
T1195072,22934
T1195073,32099
T1195074,56508
T1195075,57131
T1195076,69263
T1195077,69239
T1195078,32413
T1195079,35805
T1195080,68354
T1195081,32149
T1195082,19985
T1195083,19998
T1195084,36894
T1195085,32416
T1195086,48934
T1195087,56002
T1195088,32159
T1195089,44517
T1195090,42429
T1195091,27627
T1195092,44530
T1195093,60353
T1195094,45141
T1195095,56257
T1195096,32148
T1195097,32427
T1195098,37709
T1195099,69247
T1195100,48918
T1195101,57129
T1195102,56536
T1195103,31921
T1195104,68632
T1195105,22797
T1195106,49223
T1195107,69242
T1195108,39700
T1195109,37737
T1195110,32433
T1195111,44009
T1195112,22930
T1195113,49197
T1195114,57137
T1195115,58713
T1195116,32142
T1195117,44246
T1195118,57149
T1195119,57156
T1195120,25424
T1195121,36641
T1195122,27088
T1195123,48685
T1195124,32428
T1195125,40615
T1195126,54762
T1195127,57605
T1195128,28490
T1195129,44014
T1195130,31897
T1195131,32415
T1195132,37720
T1195133,68634
T1195134,40599
T1195135,35195
T1195136,68362
T1195137,58735
T1195138,55066
T1195139,32435
T1195140,59199
T1195141,68366
T1195142,39739
T1195143,31895
T1195144,57143
T1195145,27328
T1195146,44250
T1195147,31902
T1195148,27889
T1195149,45288
T1195150,33059
T1195151,44245
T1195152,55049
T1195153,58741
T1195154,30221
T1195155,56520
T1195156,25423
T1195157,58109
T1195158,29297
T1195159,37733
T1195160,69251
T1195161,22792
T1195162,44241
T1195163,68624
T1195164,54760
T1195165,23083
T1195166,37719
T1195167,39734
T1195168,46640
T1195169,44248
T1195170,44546
T1195171,44026
T1195172,27893
T1195173,48927
T1195174,44519
T1195175,59435
T1195176,40006
T1195177,58747
T1195178,57133
T1195179,32432
T1195180,44003
T1195181,49821
T1195182,68097
T1195183,57154
T1195184,43574
T1195185,19702
T1195186,27614
T1195187,36826
T1195188,27904
T1195189,30196
T1195190,48909
T1195191,56244
T1195192,56533
T1195193,27874
T1195194,68624
T1195195,22780
T1195196,22784
T1195197,54772
T1195198,19988
T1195199,27902
T1195200,25429
T1195201,42952
T1195202,32149
T1195203,69264
T1195204,32096
T1195205,44248
T1195206,45157
T1195207,44243
T1195208,45159
T1195209,56529
T1195210,45163
T1195211,59440
T1195212,54789
T1195213,22312
T1195214,44268
T1195215,27095
T1195216,32415
T1195217,48936
T1195218,44015
T1195219,44028
T1195220,16960
T1195221,58724
T1195222,37098
T1195223,47345
T1195224,46625
T1195225,31900
T1195226,68338
T1195227,69256
T1195228,31914
T1195229,36608
T1195230,32153
T1195231,68360
T1195232,44529
T1195233,17187
T1195234,44248
T1195235,44528
T1195236,44038
T1195237,57154
T1195238,27886
T1195239,68348
T1195240,35199
T1195241,48238
T1195242,57158
T1195243,44252
T1195244,37516
T1195245,34891
T1195246,68330
T1195247,29079
T1195248,57129
T1195249,69264
T1195250,54526
T1195251,40015
T1195252,49223
T1195253,57134
T1195254,32411
T1195255,69229
T1195256,55039
T1195257,59446
T1195258,32413
T1195259,29594
T1195260,30195
T1195261,34390
T1195262,58739
T1195263,34678
T1195264,40010
T1195265,29580
T1195266,33042
T1195267,35027
T1195268,39727
T1195269,23092
T1195270,44521
T1195271,33058
T1195272,35033
T1195273,46629
T1195274,58710
T1195275,32446
T1195276,27886
T1195277,44272
T1195278,40601
T1195279,33059
T1195280,44026
T1195281,29079
T1195282,54760
T1195283,44262
T1195284,56520
T1195285,44528
T1195286,34676
T1195287,58741
T1195288,37709
T1195289,32130
T1195290,49206
T1195291,32099
T1195292,29580
T1195293,46010
T1195294,57122
T1195295,33058
T1195296,47636
T1195297,69244
T1195298,58735
T1195299,69264
T1195300,17494
T1195301,44252
T1195302,32415
T1195303,27328
T1195304,69264
T1195305,33028
T1195306,24506
T1195307,48918
T1195308,58719
T1195309,44246
T1195310,17187
T1195311,68642
T1195312,48934
T1195313,44271
T1195314,58715
T1195315,56513
T1195316,69239
T1195317,57156
T1195318,39994
T1195319,57137
T1195320,56529
T1195321,48934
T1195322,49195
T1195323,44268
T1195324,33033
T1195325,57137
T1195326,28226
T1195327,59452
T1195328,45146
T1195329,33058
T1195330,57129
T1195331,69242
T1195332,31921
T1195333,49223
T1195334,49197
T1195335,22930
T1195336,32142
T1195337,25424
T1195338,57149
T1195339,59435
T1195340,27904
T1195341,49821
T1195342,69240
T1195343,44245
T1195344,48909
T1195345,68640
T1195346,22780
T1195347,48685
T1195348,22784
T1195349,44250
T1195350,55066
T1195351,22312
T1195352,44015
T1195353,34678
T1195354,37516
T1195355,58739
T1195356,35033
T1195357,30195
T1195358,49223
T1195359,34891
T1195360,31902
T1195361,48936
T1195362,54762
T1195363,44014
T1195364,58710
T1195365,35195
T1195366,19988
T1195367,68362
T1195368,59199
T1195369,45163
T1195370,55049
T1195371,25423
T1195372,29062
T1195373,22565
T1195374,68342
T1195375,40625
T1195376,44248
T1195377,44550
T1195378,68123
T1195379,57154
T1195380,33029
T1195381,47613
T1195382,44530
T1195383,45143
T1195384,46631
T1195385,28521
T1195386,44013
T1195387,32439
T1195388,60334
T1195389,32411
T1195390,30221
T1195391,69237
T1195392,57154
T1195393,37733
T1195394,23083
T1195395,68624
T1195396,44248
T1195397,30196
T1195398,44546
T1195399,29297
T1195400,57154
T1195401,68624
T1195402,40006
T1195403,56536
T1195404,44009
T1195405,69241
T1195406,57605
T1195407,27088
T1195408,44517
T1195409,32096
T1195410,59440
T1195411,44248
T1195412,44243
T1195413,16960
T1195414,56002
T1195415,32159
T1195416,60353
T1195417,68364
T1195418,69244
T1195419,44012
T1195420,69260
T1195421,37088
T1195422,29601
T1195423,69255
T1195424,68611
T1195425,40611
T1195426,37709
T1195427,28523
T1195428,27604
T1195429,58736
T1195430,39708
T1195431,32416
T1195432,42935
T1195433,35805
T1195434,69239
T1195435,34393
T1195436,44543
T1195437,30223
T1195438,69244
T1195439,39707
T1195440,31903
T1195441,40004
T1195442,32135
T1195443,35176
T1195444,31928
T1195445,28519
T1195446,22563
T1195447,32420
T1195448,18087
T1195449,44533
T1195450,36917
T1195451,69263
T1195452,36894
T1195453,59458
T1195454,44033
T1195455,47334
T1195456,34891
T1195457,17472
T1195458,54526
T1195459,39727
T1195460,46629
T1195461,33042
T1195462,40597
T1195463,54789
T1195464,44028
T1195465,40010
T1195466,58724
T1195467,44529
T1195468,68338
T1195469,31900
T1195470,69256
T1195471,68360
T1195472,25429
T1195473,68625
T1195474,37116
T1195475,19471
T1195476,46616
T1195477,47111
T1195478,57845
T1195479,44012
T1195480,59194
T1195481,44245
T1195482,27326
T1195483,37533
T1195484,42439
T1195485,27902
T1195486,44376
T1195487,69228
T1195488,32424
T1195489,58711
T1195490,49842
T1195491,28515
T1195492,58742
T1195493,56017
T1195494,30195
T1195495,37511
T1195496,55682
T1195497,44236
T1195498,32428
T1195499,32150
T1195500,68352
T1195501,57158
T1195502,37721
T1195503,58097
T1195504,32153
T1195505,30209
T1195506,32427
T1195507,27614
T1195508,33045
T1195509,45159
T1195510,42948
T1195511,27095
T1195512,32448
T1195513,44003
T1195514,48927
T1195515,44023
T1195516,32415
T1195517,56508
T1195518,31897
T1195519,48908
T1195520,45172
T1195521,68366
T1195522,59430
T1195523,44038
T1195524,45305
T1195525,35199
T1195526,32433
T1195527,34665
T1195528,69250
T1195529,57139
T1195530,57145
T1195531,45157
T1195532,54772
